Label	Brand	Name	Price	Rank	Combination	Dry	Normal	Oily	Sensitive
Eye cream	SHISEIDO	Benefiance WrinkleResist24 Pure Retinol Express Smoothing Eye Mask	65	4.4	1	1	1	1	0
Eye cream	DRUNK ELEPHANT	Shaba Complex™ Eye Serum	60	3.9	1	1	1	1	1
Eye cream	CLINIQUE	All About Eyes™ Rich	32	4.2	1	1	1	1	1
Eye cream	SATURDAY SKIN	Wide Awake Brightening Eye Cream	46	4.5	1	1	1	1	1
Eye cream	IT COSMETICS	"Bye Bye Under Eye Eye Cream™ Smooths, Brightens, Depuffs"	48	3.7	1	1	1	1	1
Eye cream	SK-II	R.N.A. POWER Anti-Aging Eye Cream	135	4.3	1	1	1	1	1
Eye cream	DR. DENNIS GROSS SKINCARE	Ferulic + Retinol Triple Correction Eye Serum	69	3.8	1	1	1	1	1
Eye cream	BIOSSANCE	Squalane + Peptide Eye Gel	54	3.8	1	1	1	1	1
Eye cream	LANC?ME	Advanced G?nifique Yeux Light-Pearl™ Eye Illuminator Youth Activating Concentrate	69	3.6	1	1	1	1	1
Eye cream	PETER THOMAS ROTH	Water Drench Hyaluronic Cloud Hydra-Gel Eye Patches	52	4.4	1	1	1	1	1
Eye cream	ALGENIST	Complete Eye Renewal Balm	68	4	1	1	1	1	1
Eye cream	KIEHL'S SINCE 1851	Midnight Recovery Eye	37	3.9	1	1	1	1	1
Eye cream	WANDER BEAUTY	Baggage Claim Gold Eye Masks	25	4.3	1	1	1	1	1
Eye cream	LANEIGE	Eye Sleeping Mask	34	4	1	1	1	1	1
Eye cream	CLARINS	Super Restorative Total Eye Concentrate	85	4.2	1	1	1	1	1
Eye cream	FRESH	Rose Hydrating Eye Gel Cream	41	4.2	0	0	0	0	0
Eye cream	LA MER	The Lifting Eye Serum	255	3.5	0	0	0	0	0
Eye cream	SEPHORA COLLECTION	Eye Mask	5	4.2	0	0	0	0	0
Eye cream	CLINIQUE	All About Eyes	32	4.1	1	1	1	1	1
Eye cream	LANC?ME	Advanced G?nifique Eye Cream	67	4.1	1	1	1	1	1
Eye cream	EST?E LAUDER	Advanced Night Repair Eye Concentrate Matrix	69	3.2	1	1	1	1	0
Eye cream	SHISEIDO	Ultimune Eye Power Infusing Eye Concentrate	67	3.8	1	1	1	1	1
Eye cream	LANEIGE	Water Bank Eye Gel	36	4.2	1	1	1	1	1
Eye cream	FIRST AID BEAUTY	Eye Duty Triple Remedy A.M. Gel Cream	36	4.1	1	1	1	1	1
Eye cream	WANDER BEAUTY	Baggage Claim Rose Gold Eye Masks	25	4.6	1	1	1	1	0
Eye cream	SHISEIDO	Future Solution LX Eye and Lip Contour Regenerating Cream	150	3.9	1	1	1	1	1
Eye cream	CAUDALIE	Resveratrol Lift Hyaluronic Acid Eye Lifting Balm	62	4	1	1	1	1	1
Eye cream	TATCHA	Luminous Deep Hydration Firming Eye Serum	85	4	0	0	0	0	0
Eye cream	PETER THOMAS ROTH	Cucumber De-Tox™ Hydra-Gel Eye Patches	48	4.1	1	1	1	1	1
Eye cream	CAUDALIE	Vine[activ] Energizing Vitamin C Eye Cream	39	3.7	1	1	1	1	1
Eye cream	PETER THOMAS ROTH	Mega Rich Intensive Anti-Aging Cellular Eye Creme	65	4.2	0	0	0	0	0
Eye cream	TATA HARPER	Restorative Eye Cr?me	98	4	1	1	1	1	1
Eye cream	PETER THOMAS ROTH	Potent-C™ Power Eye Cream	65	4.4	1	1	1	1	1
Eye cream	CLINIQUE	Pep-Start Eye Cream	26	3.7	1	1	1	1	1
Eye cream	LANC?ME	R?nergie Lift Multi-Action Eye	75	3.9	1	1	1	1	1
Eye cream	KORA ORGANICS	Noni Radiant Eye Oil	38	4.1	1	1	1	1	1
Eye cream	EST?E LAUDER	Advanced Night Repair Eye Serum Synchronized Complex II	66	3.5	1	1	1	1	1
Eye cream	AMOREPACIFIC	MOISTURE BOUND Rejuvenating Eye Treatment Gel	85	4.3	1	1	1	1	1
Eye cream	MURAD	Renewing Eye Cream	80	4.1	0	0	0	0	0
Eye cream	PEACE OUT	Puffy Under-Eye Patches	25	4.6	1	1	1	1	1
Eye cream	TARTE	Maracuja C-Brighter™ Eye Treatment	38	4	1	1	1	1	1
Eye cream	BOBBI BROWN	Extra Eye Repair Cream	77	4.2	1	1	1	1	1
Eye cream	DR. BRANDT SKINCARE	needles no more® NO MORE BAGGAGE™ eye de-puffing gel	42	3.8	1	1	1	1	1
Eye cream	FRESH	Cr?me Ancienne® Eye Cream	125	4.3	0	0	0	0	0
Eye cream	ORIGINS	Eye Doctor™ Moisture Care For Skin Around Eyes	41	4.1	0	0	0	0	0
Eye cream	YOUTH TO THE PEOPLE	Superfood Peptide Eye Cream	35	4	1	1	1	1	1
Eye cream	BOBBI BROWN	Hydrating Eye Cream	54	4.1	0	0	0	0	0
Eye cream	SUNDAY RILEY	Auto Correct Brightening and Depuffing Eye Contour Cream	65	3.3	1	1	1	1	1
Eye cream	SHISEIDO	Bio-Performance LiftDynamic Eye Treatment	72	3.9	1	1	1	1	1
Eye cream	MURAD	Retinol Youth Renewal Eye Serum	85	4.2	1	1	1	1	1
Eye cream	FIRST AID BEAUTY	"Eye Duty Triple Remedy: Brighten, Depuff and Smooth"	36	4	1	1	1	1	1
Eye cream	OLEHENRIKSEN	Uplifting Transformation™ Eye Cr?me	42	3.9	1	1	1	1	1
Eye cream	KIEHL'S SINCE 1851	Powerful Wrinkle Reducing Eye Cream	43	3.9	1	1	1	1	1
Eye cream	FARMACY	Dew It All Total Eye Cream with Echinacea GreenEnvy™	38	4.1	1	1	1	0	1
Eye cream	KORRES	"Black Pine 3D Sculpting, Firming & Lifting Super Eye Serum"	65	4.2	1	1	1	1	1
Eye cream	SHISEIDO	White Lucent Anti-Dark Circles Eye Cream	60	3.6	0	0	0	0	0
Eye cream	PERRICONE MD	Hypoallergenic Firming Eye Cream	72	4.4	1	1	1	1	1
Eye cream	EDIBLE BEAUTY	Gold Rush Eye Balm	61	4.5	1	1	1	1	1
Eye cream	SEPHORA COLLECTION	Eye Mask - Cucumber - Anti-Puffiness	5	3	0	0	0	0	0
Eye cream	CLINIQUE	Repairwear Laser Focus Wrinkle Correcting Eye Cream	45	3.9	0	0	0	0	0
Eye cream	FRESH	Lotus Eye Gel	48	3.8	1	1	1	0	0
Eye cream	CAUDALIE	Premier Cru Eye Cream	99	3.3	1	1	1	1	1
Eye cream	LANCER	Eye Contour Lifting Cream with Diamond Powder	95	4.4	1	1	1	1	1
Eye cream	FRESH	Cr?me Ancienne Supreme Eye Serum	165	5	1	1	1	1	1
Eye cream	DIOR	One Essential Eye Serum	72	4.5	1	0	1	0	0
Eye cream	CLARINS	Extra-Firming Eye Wrinkle Smoothing Cream	64	4	0	0	0	0	0
Eye cream	BELIF	Peat Miracle Revital Eye Cream	58	4.3	1	1	1	0	0
Eye cream	CLINIQUE	All About Eyes Serum De-Puffing Eye Massage	32	3.8	0	0	0	0	0
Eye cream	AMOREPACIFIC	Intensive Vitalizing Eye Essence	95	3.9	1	1	1	1	1
Eye cream	PHILOSOPHY	Anti-Wrinkle Miracle Worker Retinoid Eye Repair Cream	68	3.8	1	1	1	1	1
Eye cream	BEAUTYBIO	Illuminating Bright Eyes Gels + Silky Mask Beauty Sleep Set	25	4.3	0	0	0	0	0
Eye cream	FIRST AID BEAUTY	5 in 1 Eye Cream	32	3.9	1	1	1	1	1
Eye cream	KATE SOMERVILLE	#NAME?	85	3.7	1	1	1	1	0
Eye cream	FRESH	Lotus Youth Preserve Eye Cream	45	3.5	0	0	0	0	0
Eye cream	TARTE	Pack Your Bags Undereye Patches	22	4.2	1	1	1	1	1
Eye cream	PERRICONE MD	Essential Fx Acyl-Glutathione Eyelid Lift Serum	122	4.3	0	1	0	0	0
Eye cream	ORIGINS	Plantscription™ Anti-Aging Eye Treatment	48	4.1	0	0	0	0	0
Eye cream	AMOREPACIFIC	TIME RESPONSE Eye Reserve Cr?me	260	5	1	1	1	1	0
Eye cream	LANC?ME	ABSOLUE PREMIUM Bx - Absolute Replenishing Eye Cream	110	3.7	0	0	0	0	0
Eye cream	ORIGINS	Plantscription™ Anti-Aging Power Eye Cream	49	3.8	0	0	0	0	0
Eye cream	PERRICONE MD	Cold Plasma+ Eye	110	4	1	1	1	1	1
Eye cream	ERNO LASZLO	Hello Bright Eyes	48	5	1	1	1	1	0
Eye cream	CLINIQUE	Repairwear Anti-Gravity Eye Lift Cream	45	4.2	0	0	0	0	0
Eye cream	DR. DENNIS GROSS SKINCARE	Ferulic + Retinol Eye Cream	69	3.4	1	1	1	1	1
Eye cream	FIRST AID BEAUTY	Eye Duty Triple Remedy Overnight Balm	38	3.7	1	1	1	1	1
Eye cream	DR. DENNIS GROSS SKINCARE	SpectraLite EyeCare Pro LED Device	159	3.9	1	1	1	1	1
Eye cream	ERNO LASZLO	Multi-Task Eye Serum Mask	35	4.5	1	1	1	1	1
Eye cream	GUERLAIN	Orchidee Imperiale The Eye and Lip Contour Cream	200	3	1	1	1	1	1
Eye cream	PERRICONE MD	Essential Fx Acyl-Glutathione Smoothing & Brightening Under-Eye Cream	122	4.6	0	1	0	0	0
Eye cream	EST?E LAUDER	Advanced Time Zone Age Reversing Line/Wrinkle Eye Creme	64	3.5	0	0	0	0	0
Eye cream	SHISEIDO	Sun Protection Eye Cream Broad Spectrum SPF 34 Sunscreen	34	4.4	0	0	0	0	0
Eye cream	DR. DENNIS GROSS SKINCARE	Hyaluronic Marine Dew It Right Eye Gel	48	3.9	1	1	1	1	1
Eye cream	ALGENIST	GENIUS Ultimate Anti-Aging Eye Cream	74	3.7	0	0	0	0	0
Eye cream	SHISEIDO	Ibuki Eye Correcting Cream	40	3.8	0	0	0	0	0
Eye cream	KIEHL'S SINCE 1851	Youth Dose Eye Treatment	39	2.8	1	1	1	1	1
Eye cream	DR ROEBUCK’S	Down Under Collagen Boosting Eye Treatment	38	4	1	1	1	1	1
Eye cream	DIOR	Capture Totale Multi-Perfection Eye Treatment	105	3.5	0	0	0	0	0
Eye cream	SHISEIDO	Bio Performance Glow Revival Eye Treatment	68	4	0	0	0	0	0
Eye cream	PETER THOMAS ROTH	Instant FIRMx Eye™	38	3.6	0	0	0	0	0
Eye cream	LANC?ME	Visionnaire Eye Cream Advanced Multi-Correcting Eye Balm	65	3.9	1	1	1	1	1
Eye cream	FOREO	IRIS™ Illuminating Eye Massager	139	3.5	0	0	0	0	0
Eye cream	L'OCCITANE	Divine Eyes	79	3.7	0	0	0	0	0
Eye cream	DR. DENNIS GROSS SKINCARE	C+ Collagen Brighten & Firm Eye Cream	65	3.5	1	1	1	1	1
Eye cream	DR. BRANDT SKINCARE	24/7 Retinol Eye Cream	55	3.5	1	1	1	1	0
Eye cream	PETER THOMAS ROTH	Un-Wrinkle Eye	100	3.8	0	0	0	0	0
Eye cream	MURAD	Essential-C Eye Cream SPF 15 PA++	69	4	0	0	0	0	0
Eye cream	L'OCCITANE	Immortelle Eye Balm	44	4.1	0	0	0	0	0
Eye cream	PHILOSOPHY	Ultimate Miracle Worker Eye Cream	70	4	0	0	0	0	0
Eye cream	PERRICONE MD	High Potency Classics: Firming Eye Lift	72	4.3	1	1	1	1	1
Eye cream	KIEHL'S SINCE 1851	Super Multi-Corrective Eye-Opening Serum	48	3.8	0	0	0	0	0
Eye cream	CLINIQUE	Clinique Smart Custom-Repair Eye Treatment	50	3.7	0	0	0	0	0
Eye cream	KATE SOMERVILLE	Goat Milk De-Puffing Eye Balm	38	3.9	1	1	1	1	1
Eye cream	CLINIQUE	Even Better Eyes Dark Circle Corrector	42	3.3	0	0	0	0	0
Eye cream	CHARLOTTE TILBURY	Magic Eye Rescue Cream	60	3.9	1	1	1	1	1
Eye cream	BOSCIA	Enlivening Amino-AG Eye Treatment	38	4.2	0	0	0	0	0
Eye cream	PERRICONE MD	Neuropeptide Firming & Illuminating Under-Eye Cream	170	5	1	1	1	1	0
Eye cream	PHILOSOPHY	Hope In A Tube Eye & Lip Cream	38	4.2	0	0	0	0	0
Eye cream	REN CLEAN SKINCARE	Keep Young and Beautiful Anti-Ageing Eye Cream	42	3.6	0	0	0	0	0
Eye cream	ANTHONY	High Performance Continuous Moisture Eye Cream	38	4.3	0	0	0	0	0
Eye cream	HUM NUTRITION	Wing Man™ Dark Circle Remedy Supplement	25	3.8	0	0	0	0	0
Eye cream	PETER THOMAS ROTH	Power K Eye Rescue®	100	3.3	0	0	0	0	0
Eye cream	KORRES	"Black Pine 3D Sculpting, Firming & Lifting Eye Cream"	56	4	1	1	1	1	1
Eye cream	BOSCIA	Super-Cool De-Puffing Eye Balm	26	3.6	0	0	0	0	0
Eye cream	BEAUTYBIO	GloPRO® EYE MicroTip™ Attachment Head	35	0	0	0	0	0	0
Eye cream	KIEHL'S SINCE 1851	Eye Fuel	22	4	1	1	1	1	1
Eye cream	PERRICONE MD	No Makeup Concealer Broad Spectrum SPF 35	35	3.8	1	1	1	1	1
Eye cream	MURAD	Hydro-Dynamic® Ultimate Moisture For Eyes	68	4.2	1	1	1	1	1
Eye cream	INDIE LEE	I-Waken Eye Serum	48	3.8	1	1	1	1	1
Eye cream	FIRST AID BEAUTY	Detox Eye Roller	26	3.4	1	1	1	1	1
Eye cream	KATE SOMERVILLE	Wrinkle Warrior® Eye Gel Visible Dark Circle Eraser	60	3	1	1	1	1	0
Eye cream	CLARINS	Eye Contour Gel	41	3.8	0	0	0	0	0
Eye cream	ORIGINS	No Puffery™ Cooling Roll-On For Puffy Eyes	29	3.4	0	0	0	0	0
Eye cream	VOLITION BEAUTY	Helix AM/PM Eye Gel	52	3.9	1	1	1	1	0
Eye cream	PETER THOMAS ROTH	Retinol Fusion PM Eye Cream	55	3.7	1	1	1	1	1
Eye cream	EST?E LAUDER	Resilience Lift Firming/Sculpting Eye Creme	65	3.3	0	0	0	0	0
Eye cream	PHILOSOPHY	Ultimate Miracle Worker Fix Eye Power-Treatment	68	3.9	1	1	1	1	1
Eye cream	KATE SOMERVILLE	Line Release Under Eye Repair Cream	125	3.9	0	0	0	0	0
Eye cream	DERMADOCTOR	Wrinkle Revenge Eye Balm	50	4.1	0	0	0	0	0
Eye cream	REN CLEAN SKINCARE	Keep Young And Beautiful™ Instant Brightening Beauty Shot Eye Lift	45	3.7	1	1	1	1	1
Eye cream	PHILOSOPHY	Purity Made Simple Hydra-Bounce Eye Gel	24	3.3	1	1	1	1	1
Eye cream	PERRICONE MD	H2 Elemental Energy De-Puffing Eye Gel	75	3.5	1	1	1	1	1
Eye cream	BAREMINERALS	SKINLONGEVITY™ Vital Power Eye Gel Cream	32	4.2	1	1	1	1	1
Eye cream	DIOR	Hydra Life Cooling Hydration Sorbet Eye Gel	55	3.8	0	1	1	0	1
Eye cream	LANC?ME	?nergie de Vie The Illuminating & Anti-Fatigue Cooling Eye Gel	39	3.5	1	1	1	1	1
Eye cream	SHISEIDO	Benefiance NutriPerfect Eye Serum	76	4	0	0	0	0	0
Eye cream	TATCHA	Luminous Deep Hydration Revitalizing Eye Mask	12	3.7	0	0	0	0	0
Eye cream	ORIGINS	A Perfect World™ SPF 20 Age-Defense Eye Cream with White Tea	41	4	1	1	1	1	1
Eye cream	CLARINS	Enhancing Eye Lift Serum	65	3.4	1	1	1	1	1
Eye cream	SHISEIDO	Essential Energy Eye Definer	42	0	1	1	1	1	1
Eye cream	DIOR	Capture Totale 360 Light-Up Open-Up Replenishing Eye Serum	110	4.1	0	0	0	0	0
Eye cream	BEAUTYBIO	Bright Eyes Collagen-Infused Brightening Colloidal Silver Eye Masks	40	5	1	1	1	1	1
Eye cream	PHILOSOPHY	Renewed Hope In A Jar Eye	51	3.7	0	0	0	0	0
Eye cream	KATE SOMERVILLE	Age Arrest Eye Cream	75	3.6	0	0	0	0	0
Eye cream	CLARINS	Multi-Active Eye	45	3.4	1	1	1	1	1
Eye cream	SUPERGOOP!	Advanced Anti-Aging Eye Cream Broad Spectrum Sunscreen SPF 37	32	3.8	1	1	1	1	1
Eye cream	FIRST AID BEAUTY	Hello FAB Kona Eye Stick	24	3.7	1	1	1	1	1
Eye cream	KIEHL'S SINCE 1851	Powerful-Strength Line-Reducing Eye-Brightening Concentrate	44	3.1	1	1	1	1	0
Eye cream	PETER THOMAS ROTH	FIRMx™ 360 Eye Renewal	75	4	1	1	1	1	0
Eye cream	DR. JART+	Water Fuse Hydro Soothe Eye Gel	42	3.7	1	1	1	1	1
Eye cream	TATA HARPER	Illuminating Eye Cr?me	105	3	1	1	1	1	1
Eye cream	SK-II	Ultimate Revival Eye Cream	195	3	0	1	1	0	1
Eye cream	ALGENIST	Dark Circle Corrector Set	75	4.3	1	1	1	1	1
Eye cream	KIEHL'S SINCE 1851	Clearly Corrective™ Dark Circle Perfector	38	3.6	1	1	1	1	1
Eye cream	ORIGINS	Dr. Weil For Origins™ Mega-Mushroom Skin Relief Eye Serum	50	4	0	0	0	0	0
Eye cream	PERRICONE MD	PRE:EMPT SERIES™ Brightening Eye Cream	55	3.6	1	1	1	1	1
Eye cream	SKIN INC SUPPLEMENT BAR	Vitamin A Serum EVEN TONE & REDUCE DARK CIRCLES	35	3.5	1	1	1	0	1
Eye cream	BAREMINERALS	BRILLIANT FUTURE™ Age Defense & Renew Eye Cream	38	3.5	1	1	1	1	0
Eye cream	GUERLAIN	Orchid?e Imp?riale Eye Serum	230	5	0	0	0	0	0
Eye cream	PHILOSOPHY	Time In A Bottle For Eyes 100% In-Control	65	3.9	1	1	1	1	1
Eye cream	KLORANE	Smoothing and Relaxing Patches with Soothing Cornflower	24	4	0	0	0	0	0
Eye cream	DR. BRANDT SKINCARE	Do Not Age with Dr. Brandt Triple Peptide Eye Cream	82	4.2	1	1	1	1	0
Eye cream	ORIGINS	Dr. Andrew Weil for Origins™ Mega-Bright Dark Circle Minimizer	46	3.2	0	0	0	0	0
Eye cream	ALGENIST	ELEVATE Firming & Lifting Contouring Eye Cream	72	3	1	1	1	1	1
Eye cream	NARS	Total Replenishing Eye Cream	58	3.3	0	0	0	0	0
Eye cream	NATURALLY SERIOUS	Zero Baggage Anti-Dark Circle Eye Cream	44	3.3	1	1	1	1	1
Eye cream	DERMADOCTOR	Kakadu C™ Eye Souffl?	68	3.8	0	0	0	0	0
Eye cream	BOSCIA	Sake Brightening Bio-Cellulose Eye Masks	15	1.8	1	1	1	1	1
Eye cream	PHILOSOPHY	Take a Deep Breath Oxygenating Eye Gel Cream	42	4.1	0	0	0	0	0
Eye cream	SKIN LAUNDRY	Wrinkle Release Eye Cream with Peptides	30	3.8	1	1	1	1	1
Eye cream	DERMADOCTOR	Photo Dynamic Therapy Energizing Eye Renewal Cream	65	3.9	0	0	0	0	0
Eye cream	YVES SAINT LAURENT	Forever Light Creator Eye Fluid	73	3.4	0	0	0	0	0
Eye cream	KATE SOMERVILLE	KateCeuticals™ Contouring Eye Serum	125	3	1	1	1	0	0
Eye cream	CLARINS	Mission Perfection Eye Broad Spectrum SPF 15	50	4	1	1	1	1	1
Eye cream	KENZOKI	Belle de Jour Angel Eyes White Lotus Care	71	3.5	0	0	0	0	0
Eye cream	DR. BRANDT SKINCARE	Xtend Your Youth Eye Cream	46	3	0	0	0	0	0
Eye cream	EVE LOM	Time Retreat Eye Treatment	75	3.5	1	1	1	1	1
Eye cream	KLORANE	BB Eye Cream with Soothing Cornflower	26	3.3	1	1	1	1	1
Eye cream	CLINIQUE	Go-Go Eyes	26	3.7	1	1	1	1	1
Eye cream	KENZOKI	Ice-Cold Eye Cream	46	3.9	0	0	0	0	0
Eye cream	EST?E LAUDER	DayWear Eye Cooling Anti-Oxidant Moisture GelCreme	40	3.7	1	1	1	1	0
Eye cream	BIOEFFECT	EGF Eye Serum	90	5	1	1	1	1	1
Eye cream	PERRICONE MD	Vitamin C Ester Brightening Eye Serum	60	4.1	0	0	0	0	0
Eye cream	PHILOSOPHY	Uplifting Miracle Worker Eye Cream	69	3.1	1	1	1	1	1
Eye cream	KENZOKI	Lotus Caress to Moisturize Eyes	35	3.5	0	0	0	0	0
Eye cream	SEPHORA COLLECTION	Eye Mask - Grape - Smoothing	5	0	0	0	0	0	0
Eye cream	APIVITA	Express Beauty Mask With Ginkgo Biloba	30	4	0	0	0	0	0
Eye cream	OMOROVICZA	Reviving Eye Cream	145	3.8	0	0	0	0	0
Eye cream	REN CLEAN SKINCARE	Vita Mineral™ Active 7 Eye Gel	30	3.7	0	0	0	0	0
Sun protect	LAURA MERCIER	Tinted Moisturizer Broad Spectrum SPF 20	45	4.4	0	0	0	0	0
Sun protect	LAURA MERCIER	Tinted Moisturizer Broad Spectrum SPF 20 - Oil Free	45	4.3	0	0	0	0	0
Sun protect	SHISEIDO	Urban Environment Oil-Free UV Protector Broad Spectrum SPF 42 For Face	34	4.5	1	0	1	1	0
Sun protect	NARS	Pure Radiant Tinted Moisturizer Broad Spectrum SPF 30	45	4.4	0	0	0	0	0
Sun protect	SUPERGOOP!	Unseen Sunscreen Broad Spectrum SPF 40	32	4.5	1	1	1	1	0
Sun protect	LAURA MERCIER	Tinted Moisturizer SPF 20 - Illuminating	45	4.4	0	0	0	0	0
Sun protect	TATCHA	Silken Pore Perfecting Sunscreen Broad Spectrum SPF 35 PA+++	65	4.5	1	1	1	1	1
Sun protect	SHISEIDO	Ultimate Sun Protection Lotion WetForce SPF 50+	40	3.7	1	1	1	1	1
Sun protect	SUPERGOOP!	Everyday Sunscreen Broad Spectrum SPF 50	19	4.3	1	1	1	1	0
Sun protect	KIEHL'S SINCE 1851	Super Fluid Daily UV Defense Sunscreen Broad Spectrum SPF 50+	61	4.4	1	1	1	1	1
Sun protect	LANC?ME	BIENFAIT UV SPF 50+ Super Fluid Facial Sunscreen	40	4.4	0	0	0	0	0
Sun protect	NEOGEN DERMALOGY	Day-Light Protection Sun Screen SPF 50 PA+++	30	4.6	1	1	1	1	1
Sun protect	MURAD	City Skin Age Defense Broad Spectrum SPF 50 PA++++	65	4.7	1	1	1	0	1
Sun protect	DRUNK ELEPHANT	Umbra™ Sheer Physical Daily Defense Broad Spectrum Sunscreen SPF 30	34	3.3	1	1	1	1	1
Sun protect	DRUNK ELEPHANT	Umbra Tinte™ Physical Daily Defense Broad Spectrum Sunscreen SPF 30	36	3.6	1	1	1	1	1
Sun protect	CLARINS	UV PLUS Anti-Pollution Sunscreen Multi-Protection Tint SPF 50	45	4.1	0	0	0	0	0
Sun protect	SHISEIDO	Urban Environment Tinted UV Protector Broad Spectrum SPF 43	34	4.3	0	0	0	0	0
Sun protect	CLARINS	Sunscreen Multi-Protection Broad Spectrum SPF 50	43	3.9	0	0	0	0	0
Sun protect	SUPERGOOP!	100% Mineral Smooth & Poreless Matte Screen SPF 40	38	3.7	1	1	1	1	1
Sun protect	LAURA MERCIER	Foundation Primer Protect Broad Spectrum SPF 30 Sunscreen PA+++	38	4.1	0	0	0	0	0
Sun protect	NARS	Radiance Primer Broad Spectrum SPF 35 Sunscreen	36	4.1	0	0	0	0	0
Sun protect	JOSIE MARAN	Argan Daily Moisturizer Tinted SPF 47 Protect + Perfect	36	4	0	0	0	0	0
Sun protect	FARMACY	Green Screen Daily Environmental Protector Broad Spectrum MineralSunscreen SPF 30 with Echinacea GreenEnvy™	36	4.6	1	1	1	1	1
Sun protect	COOLA	Full Spectrum 360° Sun Silk Drops SPF 30	46	4.6	1	1	1	1	1
Sun protect	SHISEIDO	Ultimate Sun Protection Cream Broad Spectrum SPF 50+ Wetforce For Face	36	4.1	0	0	0	0	0
Sun protect	AMOREPACIFIC	MOISTURE BOUND Tinted Treatment Moisturizer SPF 15	70	4.2	1	1	1	0	1
Sun protect	PETER THOMAS ROTH	Max Sheer All Day Moisture Defense Lotion SPF 30 Sunscreen Lotion	42	4.1	0	0	0	0	0
Sun protect	PETER THOMAS ROTH	Max Mineral Naked Broad Spectrum SPF 45	38	4.6	1	1	1	1	1
Sun protect	SUPERGOOP!	City Sunscreen Serum SPF 30	42	4.1	1	1	1	1	0
Sun protect	PHILOSOPHY	Renewed Hope in a Jar Skin Tint	39	4.1	1	1	1	1	1
Sun protect	PHILOSOPHY	Renewed Hope In A Jar SPF 30	39	3.8	0	0	0	0	0
Sun protect	COOLA	Mineral Face SPF 30 - Matte Tint	36	4.1	1	0	1	1	1
Sun protect	PERRICONE MD	High Potency Classics: Face Finishing & Firming Moisturizer Tint SPF 30	69	4.3	1	1	1	1	0
Sun protect	MURAD	Perfecting Day Cream Broad Spectrum SPF 30 PA+++	54	4.2	0	0	0	0	0
Sun protect	AMOREPACIFIC	FUTURE RESPONSE Age Defense Creme SPF 30	195	3.8	1	1	1	1	1
Sun protect	EST?E LAUDER	Advanced Time Zone SPF 15- Normal/Combination Skin	75	3.8	0	0	0	0	0
Sun protect	CLARINS	Multi-Active Day Cream SPF 20 - All Skin Types	54	3.5	0	0	0	0	0
Sun protect	LANC?ME	Bienfait Teint? Beauty Balm Sunscreen Broad Spectrum SPF 30	49	4.2	0	0	0	0	0
Sun protect	SHISEIDO	Future Solution LX Total Protective Cream Broad Spectrum SPF 20 Sunscreen	260	5	1	1	1	1	1
Sun protect	ORIGINS	Plantscription™ SPF 25 Power Anti-Aging Oil-Free Cream	60	4.6	1	0	1	1	1
Sun protect	SHISEIDO	Sports BB Broad Spectrum SPF 50+ WetForce	38	4.1	1	1	1	1	0
Sun protect	COOLA	R?silliance™ Organic BB+ Cream SPF 30	52	3.8	1	1	1	0	1
Sun protect	DIOR	Hydra Life BB Creme Broad Spectrum SPF 30	60	4	0	0	0	0	0
Sun protect	SUPERGOOP!	Defense Refresh Setting Mist Broad Spectrum SPF 50	28	3.3	1	1	1	1	0
Sun protect	LANC?ME	Bienfait Multi-Vital Sunscreen Lotion Broad Spectrum SPF 30	49	4.2	0	0	0	0	0
Sun protect	SEPHORA COLLECTION	8 HR Mattifying Moisturizer Sunscreen Broad Spectrum SPF20	23	4.2	1	1	1	1	1
Sun protect	CLINIQUE	Smart Broad Spectrum SPF 15 Custom-Repair Moisturizer for Dry Combination Skin	55	4.3	0	0	0	0	0
Sun protect	CLINIQUE	Age Defense BB Cream Broad Spectrum SPF 30	39	3.9	0	0	0	0	0
Sun protect	VOLITION BEAUTY	Prismatic Luminizing Shield SPF 50	35	4.2	1	1	1	1	1
Sun protect	EST?E LAUDER	Daywear Advanced Multi-Protection Anti-Oxidant Creme Oil-Free Broad Spectrum SPF 25	54	3.8	0	0	0	0	0
Sun protect	SMASHBOX	Photo Finish Foundation Primer SPF 20	42	4.1	1	1	1	1	1
Sun protect	TARTE	Tarteguard Mineral Powder Sunscreen Broad Spectrum SPF 30	28	4.2	1	1	1	1	1
Sun protect	KIEHL'S SINCE 1851	Ultra Facial Moisturizer SPF 30	31	3.7	1	1	1	1	1
Sun protect	SHISEIDO	Benefiance NutriPerfect Day Cream Broad Spectrum SPF 18	90	4.1	0	0	0	0	0
Sun protect	CLINIQUE	Super City Block Oil-Free Daily Face Protector Broad Spectrum 40 SPF	26	4.2	0	0	0	0	0
Sun protect	FIRST AID BEAUTY	Ultra Repair® Pure Mineral Sunscreen Moisturizer Broad Spectrum SPF 40	30	3.6	1	1	1	1	1
Sun protect	KIEHL'S SINCE 1851	Powerful Wrinkle Reducing Cream Sunscreen Broad Spectrum SPF 30	74	3.5	1	1	1	1	1
Sun protect	COOLA	Mineral Face SPF 30 - Cucumber Matte	36	4.4	1	0	1	1	1
Sun protect	KIEHL'S SINCE 1851	Super Multi-Corrective Cream Sunscreen Broad Spectrum SPF 30	84	3.5	1	1	1	1	1
Sun protect	LA MER	The Broad Spectrum SPF 50 UV Protecting Fluid	95	4.7	0	0	0	0	0
Sun protect	SUPERGOOP!	Supergoop! x Milly Defense Refresh Setting Mist Broad Spectrum Sunscreen SPF 50	28	3.7	1	1	1	1	1
